instance_id,base_instance_id,arm,gate,component_size,separation,coverage,base_wrongness,seed,x,y,n_k,shd_truth,shd_cpdag,undirected_fraction,z_size,z_star,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac_n200,AUC_frac_n1000,AUC_frac_usable_n1000,n_depths_evaluated_n200,n_depths_evaluated_n1000,n_usable_depths_n200,n_usable_depths_n1000,se_auc_frac_n200,se_auc_frac_n1000
c08_s07_cov050_seed00000026_bw025,c08_s07_cov050_seed00000026,flip,fast_gate,8,7,0.5,0.25,26,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0007887499999981173,0.0,0.0007887499999981173,,4,24,7,0,0.6,0.6,0.6,4,4,2,3,0.0,0.0
c08_s07_cov050_seed00000028_bw025,c08_s07_cov050_seed00000028,flip,fast_gate,8,7,0.5,0.25,28,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0008018750000076125,0.0,0.0008018750000076125,,4,24,7,0,0.6,0.6,0.6,4,4,2,3,0.0,0.0
c08_s07_cov050_seed00000029_bw025,c08_s07_cov050_seed00000029,flip,fast_gate,8,7,0.5,0.25,29,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0008067500000095151,0.0,0.0008067500000095151,,4,24,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c08_s07_cov050_seed00000030_bw025,c08_s07_cov050_seed00000030,flip,fast_gate,8,7,0.5,0.25,30,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0007877920000112226,0.0,0.0007877920000112226,,4,24,7,0,0.6,0.6,0.6,4,4,2,3,0.0,0.0
c08_s07_cov050_seed00000034_bw025,c08_s07_cov050_seed00000034,flip,fast_gate,8,7,0.5,0.25,34,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0008241669999904389,0.0,0.0008241669999904389,,4,24,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c08_s07_cov050_seed00000035_bw025,c08_s07_cov050_seed00000035,flip,fast_gate,8,7,0.5,0.25,35,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0007765419999827827,0.0,0.0007765419999827827,,4,24,7,0,0.6,0.6,0.6,4,4,2,3,0.0,0.0
c08_s07_cov050_seed00000036_bw025,c08_s07_cov050_seed00000036,flip,fast_gate,8,7,0.5,0.25,36,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0007746250000195687,0.0,0.0007746250000195687,,4,24,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c08_s07_cov050_seed00000041_bw025,c08_s07_cov050_seed00000041,flip,fast_gate,8,7,0.5,0.25,41,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0007870419999846945,0.0,0.0007870419999846945,,4,24,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c08_s07_cov050_seed00000043_bw025,c08_s07_cov050_seed00000043,flip,fast_gate,8,7,0.5,0.25,43,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0007749590000116768,0.0,0.0007749590000116768,,4,24,7,0,0.6,0.6,0.6,4,4,2,3,0.0,0.0
c08_s07_cov050_seed00000046_bw025,c08_s07_cov050_seed00000046,flip,fast_gate,8,7,0.5,0.25,46,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0007663749999835545,0.0,0.0007663749999835545,,4,24,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c08_s07_cov050_seed00000050_bw025,c08_s07_cov050_seed00000050,flip,fast_gate,8,7,0.5,0.25,50,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0007852909999996882,0.0,0.0007852909999996882,,4,24,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c08_s07_cov050_seed00000053_bw025,c08_s07_cov050_seed00000053,flip,fast_gate,8,7,0.5,0.25,53,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0007744999999772517,0.0,0.0007744999999772517,,4,24,7,0,0.6,0.6,0.6,4,4,2,3,0.0,0.0
c08_s07_cov050_seed00000057_bw025,c08_s07_cov050_seed00000057,flip,fast_gate,8,7,0.5,0.25,57,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0008254999999905976,0.0,0.0008254999999905976,,4,24,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c08_s07_cov050_seed00000059_bw025,c08_s07_cov050_seed00000059,flip,fast_gate,8,7,0.5,0.25,59,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0008129579999831549,0.0,0.0008129579999831549,,4,24,7,0,0.6,0.6,0.6,4,4,2,3,0.0,0.0
c08_s07_cov050_seed00000061_bw025,c08_s07_cov050_seed00000061,flip,fast_gate,8,7,0.5,0.25,61,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0007979579999926045,0.0,0.0007979579999926045,,4,24,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c08_s07_cov050_seed00000063_bw025,c08_s07_cov050_seed00000063,flip,fast_gate,8,7,0.5,0.25,63,X,Y,4,8,7,0.7,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 W->Y X->Y C04-C05 C05-C06 C06-X,0.0007954159999883359,0.0,0.0007954159999883359,,4,24,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s01_cov050_seed00000001_bw025,c10_s01_cov050_seed00000001,flip,fast_gate,10,1,0.5,0.25,1,X,Y,5,3,9,0.7692307692307693,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C09 C00->Y C03->C04 C04->C05 C05->C07 W->Y X->C06 X->Y C00-C08 C00-X C03-X,0.000823958000012226,0.0,0.000823958000012226,,2,17,3,0,0.4514285714285714,0.4482051282051282,0.4482051282051282,5,5,2,3,0.01025050663613151,0.004436522550991288
c10_s01_cov050_seed00000004_bw025,c10_s01_cov050_seed00000004,flip,fast_gate,10,1,0.5,0.25,4,X,Y,5,4,8,0.7692307692307693,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C09 C00->Y C02->C03 C03->C04 C03->C06 C04->C07 C06->C08 W->Y X->Y C00-X C02-X C04-C06,0.0004297090000022763,0.0,0.0004297090000022763,,1,8,2,0,0.25297318305479977,0.3378130590339894,0.3378130590339894,5,5,2,2,0.03401975719325756,0.019409625006728087
c10_s01_cov050_seed00000007_bw025,c10_s01_cov050_seed00000007,flip,fast_gate,10,1,0.5,0.25,7,X,Y,5,3,9,0.7692307692307693,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C03->C04 C03->C09 C05->C06 W->Y X->C02 X->C03 X->C05 X->Y C00-C08 C00-X C04-C09,0.0008394170000087797,0.0,0.0008394170000087797,,2,17,3,0,0.3810810810810811,0.3984924623115578,0.3984924623115578,5,5,3,4,0.016143004933891914,0.007088006477828469
c10_s01_cov050_seed00000015_bw025,c10_s01_cov050_seed00000015,flip,fast_gate,10,1,0.5,0.25,15,X,Y,5,4,10,0.7692307692307693,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C09 C00->Y C02->C03 C03->C08 C04->C06 C04->C07 C05->C04 W->Y X->C02 X->Y C00-C05 C00-X,0.0007823750000000018,0.0,0.0007823750000000018,,2,19,5,0,0.44117647058823534,0.4313531353135313,0.4313531353135313,5,5,2,3,0.011051016901502638,0.005455182205126307
c10_s01_cov050_seed00000019_bw025,c10_s01_cov050_seed00000019,flip,fast_gate,10,1,0.5,0.25,19,X,Y,5,4,8,0.7692307692307693,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->Y C02->C03 C02->C08 C04->C06 C05->C07 C06->C09 W->Y X->Y C00-X C02-X C03-X,0.0004637499999944339,0.0,0.0004637499999944339,,1,8,2,0,0.17704918032786884,0.20112000000000002,0.20112000000000002,5,5,3,3,0.013357733022666669,0.005640814919849792
c10_s01_cov050_seed00000023_bw025,c10_s01_cov050_seed00000023,flip,fast_gate,10,1,0.5,0.25,23,X,Y,6,6,10,0.8,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C06 C00->C07 C00->C09 C00->Y C02->C06 C05->C08 C06->C09 W->Y X->Y C00-C02 C00-C03 C00-X C02-C03 C02-C04,0.002242249999994783,0.0,0.002242249999994783,,4,36,7,0,0.856521739130435,0.8656716417910445,0.8656716417910445,6,6,2,3,0.03773504459862906,0.017641102376721497
c10_s01_cov050_seed00000024_bw025,c10_s01_cov050_seed00000024,flip,fast_gate,10,1,0.5,0.25,24,X,Y,5,3,9,0.7692307692307693,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C06 C00->Y C02->C05 C03->C08 C06->C07 C07->C09 W->Y X->Y C00-C04 C00-X C03-C06,0.0007686250000062955,0.0,0.0007686250000062955,,2,17,3,0,0.9376623376623376,0.9453164556962026,0.9453164556962026,5,5,2,3,0.010556925665363039,0.004485255406168904
c10_s01_cov050_seed00000032_bw025,c10_s01_cov050_seed00000032,flip,fast_gate,10,1,0.5,0.25,32,X,Y,4,5,6,0.75,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C04->C06 C04->C09 C06->C07 C07->C08 W->Y X->Y C00-X C02-X C04-X C05-X,0.00046070799999142764,0.0,0.00046070799999142764,,1,6,2,0,0.19328859060402684,0.19778933680104033,0.19778933680104033,4,4,1,2,0.011765635869180812,0.005127272154906242
c10_s01_cov050_seed00000034_bw025,c10_s01_cov050_seed00000034,flip,fast_gate,10,1,0.5,0.25,34,X,Y,5,4,10,0.7692307692307693,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 C03->C00 C03->C07 C03->X C04->C06 C04->C08 C06->C09 W->Y X->C05 X->Y C00-X,0.000408749999991187,0.0,0.000408749999991187,,1,10,4,0,0.7634746922024623,0.7614806776458946,0.7614806776458946,5,5,2,3,0.016534523929573636,0.007910090813122618
c10_s01_cov050_seed00000038_bw025,c10_s01_cov050_seed00000038,flip,fast_gate,10,1,0.5,0.25,38,X,Y,6,10,12,0.8,1,W,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C02'), ('C00', 'Y'), ('C03', 'C05'), ('C03', 'C06'), ('C05', 'C07'), ('W', 'Y'), ('X', 'C02'), ('X', 'C04'), ('X', 'C09'), ('X', 'Y'))",0.005148957999978165,0.03585300000000302,0.04100195799998119,,19,105,19,0,0.6331168831168832,0.654810542461054,0.654810542461054,6,6,4,4,0.045825977197537414,0.021683601386849913
c10_s01_cov050_seed00000047_bw025,c10_s01_cov050_seed00000047,flip,fast_gate,10,1,0.5,0.25,47,X,Y,4,2,9,0.75,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 C03->C08 C05->C06 W->Y X->C07 X->C09 X->Y C00-C04 C00-X,0.0006630829999778598,0.0,0.0006630829999778598,,2,17,3,0,0.7714285714285712,0.7441767068273092,0.7441767068273092,4,4,2,2,0.03315934042708555,0.015105435861057972
c10_s01_cov050_seed00000049_bw025,c10_s01_cov050_seed00000049,flip,fast_gate,10,1,0.5,0.25,49,X,Y,5,6,6,0.7692307692307693,1,W,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->Y C02->C04 C02->C06 C03->C05 C05->C07 W->Y X->Y C00-X C03-X C05-X C08-X C09-X,0.0006344999999896572,0.0,0.0006344999999896572,,1,6,2,0,0.14814814814814814,0.15215311004784687,0.15215311004784687,5,5,4,4,0.01666539648668032,0.007335983953586403
c10_s01_cov050_seed00000054_bw025,c10_s01_cov050_seed00000054,flip,fast_gate,10,1,0.5,0.25,54,X,Y,6,10,6,0.8,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->C08 C00->Y C02->C03 W->Y X->Y C00-C02 C00-C03 C00-X C02-C04 C02-C05 C02-C06 C02-C09 C03-C04 C04-C09,0.002706249999988586,0.0,0.002706249999988586,,5,24,8,0,0.8282608695652174,0.8125960829109257,0.8125960829109257,6,6,3,4,0.03673534113186237,0.016588428856716013
c10_s01_cov050_seed00000057_bw025,c10_s01_cov050_seed00000057,flip,fast_gate,10,1,0.5,0.25,57,X,Y,6,9,7,0.8,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C06 C02->C07 C03->C07 W->Y X->Y C00-C02 C00-X C02-C03 C02-C08 C03-C04 C03-C08 C04-C09 C05-X,0.004208124999991014,0.0,0.004208124999991014,,7,39,15,0,0.4666666666666667,0.4519083969465649,0.4519083969465649,6,6,2,4,0.010286889997472796,0.004365337111834184
c10_s01_cov050_seed00000059_bw025,c10_s01_cov050_seed00000059,flip,fast_gate,10,1,0.5,0.25,59,X,Y,7,6,14,0.8235294117647058,2,"C00,W",True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C08 C02->C09 C03->C02 C03->C08 C04->C00 C04->C05 C04->C06 C04->X C05->C06 C06->C07 W->Y X->C02 X->C03 X->Y C00-X,0.0006209999999953197,0.0,0.0006209999999953197,,1,14,4,0,0.25491759702286015,0.22719056437765195,0.22719056437765195,7,7,3,5,0.018257869163269484,0.00729780958024441
c10_s01_cov050_seed00000062_bw025,c10_s01_cov050_seed00000062,flip,fast_gate,10,1,0.5,0.25,62,X,Y,5,2,10,0.7692307692307693,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C09 C00->Y C02->C09 C03->C07 C03->C08 W->Y X->C03 X->C05 X->C06 X->Y C00-C02 C00-X,0.0008774579999908383,0.0,0.0008774579999908383,,2,19,5,0,0.7563218390804596,0.7701757171588863,0.7701757171588863,5,5,3,3,0.034196346741708336,0.014920976889153852
c10_s01_cov050_seed00000063_bw025,c10_s01_cov050_seed00000063,flip,fast_gate,10,1,0.5,0.25,63,X,Y,7,7,11,0.8235294117647058,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C05 C00->C06 C00->Y C02->C04 C02->C05 C02->C06 C04->C08 C04->C09 W->Y X->Y C00-C02 C00-C04 C00-X C02-C07 C03-X C08-C09,0.004542666999981293,0.0,0.004542666999981293,,5,49,18,0,0.51875,0.4979532163742689,0.4979532163742689,7,7,3,5,0.02036651472085983,0.008524768809473173
c10_s01_cov050_seed00000066_bw025,c10_s01_cov050_seed00000066,flip,fast_gate,10,1,0.5,0.25,66,X,Y,5,2,10,0.7692307692307693,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C03->C05 C03->C06 C03->C08 C08->C09 W->Y X->C02 X->C03 X->Y C00-C07 C00-X,0.0007948749999968641,0.0,0.0007948749999968641,,2,19,5,0,0.40232558139534885,0.3981308411214953,0.3981308411214953,5,5,4,4,0.015245732663466781,0.006834665025081991
c10_s01_cov050_seed00000068_bw025,c10_s01_cov050_seed00000068,flip,fast_gate,10,1,0.5,0.25,68,X,Y,5,2,10,0.7692307692307693,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->C07 C00->C08 C00->Y C02->C08 C03->C04 C03->C05 W->Y X->C03 X->C09 X->Y C00-C02 C00-X,0.0008152090000237422,0.0,0.0008152090000237422,,2,19,5,0,0.8409090909090908,0.8145000000000001,0.8145000000000001,5,5,2,2,0.03127112358947883,0.015446662260825151
c10_s01_cov050_seed00000070_bw025,c10_s01_cov050_seed00000070,flip,fast_gate,10,1,0.5,0.25,70,X,Y,6,4,12,0.8,2,"C00,W",True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C06 C03->C09 C04->C05 C08->C02 W->Y X->C02 X->C03 X->C06 X->C07 X->C08 X->C09 X->Y C00-C04 C00-X,0.002031125000002021,0.0,0.002031125000002021,,4,45,13,0,0.5183994650491777,0.538049944137452,0.538049944137452,6,6,5,5,0.015899548985667915,0.007341214497659731
c10_s05_cov050_seed00000004_bw025,c10_s05_cov050_seed00000004,flip,fast_gate,10,5,0.5,0.25,4,X,Y,4,4,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C09 C00->Y C01->C00 C02->C01 C04->C06 C06->C07 C07->C08 W->Y X->Y C02-C03 C03-C04 C04-X,0.0013458340000056523,0.0,0.0013458340000056523,,4,32,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s05_cov050_seed00000011_bw025,c10_s05_cov050_seed00000011,flip,fast_gate,10,5,0.5,0.25,11,X,Y,5,3,9,0.7692307692307693,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C06'), ('C00', 'C07'), ('C00', 'C09'), ('C00', 'Y'), ('C01', 'C00'), ('C04', 'C08'), ('W', 'Y'), ('X', 'Y'))",0.003667250000006561,0.03770254099998738,0.04136979099999394,,16,60,16,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c10_s05_cov050_seed00000013_bw025,c10_s05_cov050_seed00000013,flip,fast_gate,10,5,0.5,0.25,13,X,Y,5,3,9,0.7692307692307693,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C09'), ('C06', 'C07'), ('C06', 'C08'), ('W', 'Y'), ('X', 'C06'), ('X', 'Y'))",0.0023285830000077112,0.027873625000012225,0.030202208000019937,,10,46,10,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c10_s05_cov050_seed00000030_bw025,c10_s05_cov050_seed00000030,flip,fast_gate,10,5,0.5,0.25,30,X,Y,5,5,7,0.7692307692307693,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C06'), ('C00', 'Y'), ('C01', 'C00'), ('C04', 'C08'), ('W', 'Y'), ('X', 'Y'))",0.0022783750000030523,0.03219708299999979,0.034475458000002845,,9,34,9,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c10_s05_cov050_seed00000038_bw025,c10_s05_cov050_seed00000038,flip,fast_gate,10,5,0.5,0.25,38,X,Y,5,5,7,0.7692307692307693,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C07'), ('W', 'Y'), ('X', 'C08'), ('X', 'Y'))",0.0022719159999837757,0.037782500000020036,0.04005441600000381,,10,34,10,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
c10_s05_cov050_seed00000043_bw025,c10_s05_cov050_seed00000043,flip,fast_gate,10,5,0.5,0.25,43,X,Y,5,3,9,0.7692307692307693,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C08'), ('C00', 'Y'), ('C01', 'C00'), ('C03', 'C06'), ('C04', 'C07'), ('C08', 'C09'), ('W', 'Y'), ('X', 'Y'))",0.0022450419999984206,0.0338344159999906,0.03607945799998902,,11,46,11,0,0.7,0.7,0.7,5,5,1,4,0.0,0.0
c10_s05_cov050_seed00000048_bw025,c10_s05_cov050_seed00000048,flip,fast_gate,10,5,0.5,0.25,48,X,Y,4,5,8,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->C08 C00->Y C01->C00 C02->C01 C06->C09 W->Y X->Y C02-C03 C02-C07 C03-C04 C04-X,0.0014172500000029231,0.0,0.0014172500000029231,,4,28,7,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s05_cov050_seed00000061_bw025,c10_s05_cov050_seed00000061,flip,fast_gate,10,5,0.5,0.25,61,X,Y,4,7,6,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 W->Y X->C08 X->Y C02-C03 C02-C06 C02-C07 C03-C04 C04-X C06-C09,0.001454499999994141,0.0,0.001454499999994141,,4,20,7,0,0.6,0.6,0.6,4,4,2,3,0.0,0.0
c10_s05_cov050_seed00000064_bw025,c10_s05_cov050_seed00000064,flip,fast_gate,10,5,0.5,0.25,64,X,Y,6,7,8,0.7857142857142857,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C08 C00->Y C01->C00 C02->C01 C03->C06 C03->C07 W->Y X->Y C01-C09 C02-C03 C02-C09 C03-C04 C04-X C06-C07,0.0027769170000055965,0.0,0.0027769170000055965,,6,40,14,0,0.7176470588235293,0.7101123595505617,0.7101123595505617,6,6,1,3,0.07263469488388609,0.03178186540093498
c10_s05_cov050_seed00000065_bw025,c10_s05_cov050_seed00000065,flip,fast_gate,10,5,0.5,0.25,65,X,Y,4,5,8,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C07 C00->Y C01->C00 C01->C06 C02->C01 C07->C08 W->Y X->Y C02-C03 C02-C09 C03-C04 C04-X,0.001421167000017931,0.0,0.001421167000017931,,4,28,8,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s05_cov050_seed00000069_bw025,c10_s05_cov050_seed00000069,flip,fast_gate,10,5,0.5,0.25,69,X,Y,4,4,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C01->C00 C02->C01 C03->C08 C04->C07 C06->C09 W->Y X->Y C02-C03 C03-C04 C04-X,0.0016652919999842197,0.0,0.0016652919999842197,,5,39,10,0,0.6,0.6,0.6,4,4,3,3,0.0,0.0
c10_s05_cov050_seed00000083_bw025,c10_s05_cov050_seed00000083,flip,fast_gate,10,5,0.5,0.25,83,X,Y,5,3,9,0.7692307692307693,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C07'), ('C03', 'C06'), ('C04', 'C09'), ('W', 'Y'), ('X', 'C08'), ('X', 'Y'))",0.0024228329999971265,0.03173387500001468,0.034156708000011804,,11,46,11,0,0.7,0.7,0.7,5,5,3,4,0.0,0.0
c10_s05_cov050_seed00000084_bw025,c10_s05_cov050_seed00000084,flip,fast_gate,10,5,0.5,0.25,84,X,Y,5,3,9,0.7692307692307693,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C02', 'C09'), ('C03', 'C06'), ('C04', 'C08'), ('W', 'Y'), ('X', 'C07'), ('X', 'Y'))",0.0032112080000104015,0.03036458400001152,0.03357579200002192,,11,46,11,0,0.7,0.7,0.7,5,5,2,4,0.0,0.0
