instance_id,base_instance_id,gate,component_size,separation,n_tiers,seed,x,y,n_k,shd_truth,shd_cpdag,undirected_fraction,z_size,z_star,n_dir_g0,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,n_grid_points_tiered,n_grid_points_unresolved_tiered,n_grid_points_flip,n_grid_points_unresolved_flip,contradiction_rate_overall_tiered,contradiction_rate_overall_flip,AUC_intensity_usable_tiered,AUC_intensity_usable_flip
c08_s07_cov100_seed00000005_xarm_nt3,c08_s07_cov100_seed00000005,fast_gate,8,7,3,5,X,Y,2,2,5,0.7,2,"C00,W",8,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0005812500000104137,0.01896358300000145,0.019544833000011863,,4,12,4,0,10,0,2,0,0.7215,0.255,1.0,1.0
c08_s07_cov100_seed00000006_xarm_nt3,c08_s07_cov100_seed00000006,fast_gate,8,7,3,6,X,Y,2,2,5,0.7,2,"C00,W",8,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.000548666000000253,0.018606916999999612,0.019155582999999865,,4,12,4,0,10,0,2,0,0.716,0.2475,1.0,1.0
c08_s07_cov100_seed00000007_xarm_nt3,c08_s07_cov100_seed00000007,fast_gate,8,7,3,7,X,Y,2,2,5,0.7,2,"C00,W",8,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.00054383299999472,0.018525166999992848,0.019068999999987568,,4,12,4,0,10,0,2,0,0.734,0.2525,0.9949494949494949,1.0
c08_s07_cov100_seed00000008_xarm_nt3,c08_s07_cov100_seed00000008,fast_gate,8,7,3,8,X,Y,2,2,5,0.7,2,"C00,W",8,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0005623749999870142,0.01841916600000104,0.018981540999988056,,4,12,4,0,10,0,2,0,0.7295,0.2325,1.0,1.0
c08_s07_cov100_seed00000009_xarm_nt3,c08_s07_cov100_seed00000009,fast_gate,8,7,3,9,X,Y,2,2,5,0.7,2,"C00,W",8,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.000545250000001829,0.01829999999999643,0.01884524999999826,,4,12,4,0,10,0,2,0,0.7285,0.235,1.0,1.0
c08_s07_cov100_seed00000010_xarm_nt3,c08_s07_cov100_seed00000010,fast_gate,8,7,3,10,X,Y,2,2,5,0.7,2,"C00,W",8,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0005411250000122436,0.01834862500000156,0.018889750000013805,,4,12,4,0,10,0,2,0,0.721,0.24,1.0,1.0
c08_s07_cov100_seed00000011_xarm_nt3,c08_s07_cov100_seed00000011,fast_gate,8,7,3,11,X,Y,2,2,5,0.7,2,"C00,W",8,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.000556125000002794,0.01841158299998824,0.018967707999991035,,4,12,4,0,10,0,2,0,0.729,0.23,0.9943502824858758,1.0
c08_s07_cov100_seed00000012_xarm_nt3,c08_s07_cov100_seed00000012,fast_gate,8,7,3,12,X,Y,2,2,5,0.7,2,"C00,W",8,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0005481249999945703,0.018410666999997716,0.018958791999992286,,4,12,4,0,10,0,2,0,0.714,0.25,0.9953051643192489,1.0
c08_s07_cov100_seed00000013_xarm_nt3,c08_s07_cov100_seed00000013,fast_gate,8,7,3,13,X,Y,2,2,5,0.7,2,"C00,W",8,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0005451249999879337,0.018742917000011516,0.01928804199999945,,4,12,4,0,10,0,2,0,0.7305,0.225,1.0,1.0
c08_s07_cov100_seed00000014_xarm_nt3,c08_s07_cov100_seed00000014,fast_gate,8,7,3,14,X,Y,2,2,5,0.7,2,"C00,W",8,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0005328330000082815,0.018450999999998885,0.018983833000007166,,4,12,4,0,10,0,2,0,0.715,0.21,1.0,1.0
c08_s07_cov100_seed00000015_xarm_nt3,c08_s07_cov100_seed00000015,fast_gate,8,7,3,15,X,Y,2,2,5,0.7,2,"C00,W",8,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0005371250000081318,0.01831270799999629,0.018849833000004423,,4,12,4,0,10,0,2,0,0.7305,0.27,1.0,1.0
c08_s07_cov100_seed00000016_xarm_nt3,c08_s07_cov100_seed00000016,fast_gate,8,7,3,16,X,Y,2,2,5,0.7,2,"C00,W",8,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0005296249999986458,0.01855425000000821,0.019083875000006856,,4,12,4,0,10,0,2,0,0.7335,0.235,1.0,1.0
c08_s07_cov100_seed00000017_xarm_nt3,c08_s07_cov100_seed00000017,fast_gate,8,7,3,17,X,Y,2,2,5,0.7,2,"C00,W",8,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0005367499999948677,0.018748999999999683,0.01928574999999455,,4,12,4,0,10,0,2,0,0.726,0.2425,1.0,1.0
c08_s07_cov100_seed00000018_xarm_nt3,c08_s07_cov100_seed00000018,fast_gate,8,7,3,18,X,Y,2,2,5,0.7,2,"C00,W",8,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006457080000075166,0.018562625000001276,0.019208333000008793,,4,12,4,0,10,0,2,0,0.7185,0.2475,1.0,1.0
c08_s07_cov100_seed00000019_xarm_nt3,c08_s07_cov100_seed00000019,fast_gate,8,7,3,19,X,Y,2,2,5,0.7,2,"C00,W",8,True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0005664579999944408,0.01847379199999466,0.0190402499999891,,4,12,4,0,10,0,2,0,0.7155,0.26,1.0,1.0
c08_s01_cov100_seed00000000_xarm_nt4,c08_s01_cov100_seed00000000,fast_gate,8,1,4,0,X,Y,6,2,7,0.75,2,"C00,W",10,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->Y C03->C05 C04->C07 C05->C06 W->Y X->C03 X->Y C00-C04 C00-X C02-X,0.0005322079999998675,0.0,0.0005322079999998675,,1,7,4,0,10,0,6,2,0.6015,0.8041666666666667,0.8875576614520657,0.6064992442739217
c08_s01_cov100_seed00000001_xarm_nt4,c08_s01_cov100_seed00000001,fast_gate,8,1,4,1,X,Y,5,2,6,0.7272727272727273,2,"C00,W",9,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C03->C04 C04->C05 C05->C07 W->Y X->C06 X->Y C00-C02 C00-X C03-X,0.00034900000000015474,0.0,0.00034900000000015474,,1,6,2,0,10,0,5,1,0.6195,0.737,0.8366094475661111,0.43496967055319463
c08_s01_cov100_seed00000002_xarm_nt4,c08_s01_cov100_seed00000002,fast_gate,8,1,4,2,X,Y,9,1,9,0.7692307692307693,2,"C00,W",12,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->C06 C00->C07 C00->Y C05->C06 W->Y X->C02 X->C04 X->C07 X->Y C00-C03 C00-X,0.0006541250000000609,0.0,0.0006541250000000609,,1,9,5,0,10,0,9,5,0.351,0.8761111111111111,0.8702162299626759,0.757094757094757
c08_s01_cov100_seed00000003_xarm_nt4,c08_s01_cov100_seed00000003,fast_gate,8,1,4,3,X,Y,9,2,9,0.7857142857142857,2,"C00,W",12,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C04 C00->C06 C00->Y C02->C05 C03->C04 C03->C06 C03->C07 C04->C07 W->Y X->Y C00-C03 C00-X C02-X,0.000569624999999796,0.0,0.000569624999999796,,1,9,4,0,10,0,9,5,0.45,0.8894444444444445,0.8371794287277421,0.7116417910447761
c08_s01_cov100_seed00000004_xarm_nt4,c08_s01_cov100_seed00000004,fast_gate,8,1,4,4,X,Y,5,1,7,0.7272727272727273,2,"C00,W",10,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C03->C04 C03->C06 C04->C06 C04->C07 W->Y X->C02 X->Y C00-C05 C00-X,0.00032020800000065464,0.0,0.00032020800000065464,,1,7,3,0,10,0,5,1,0.717,0.732,0.9036666158355784,0.2654320987654321
c08_s01_cov100_seed00000005_xarm_nt4,c08_s01_cov100_seed00000005,fast_gate,8,1,4,5,X,Y,7,1,8,0.75,2,"C00,W",11,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C04 C02->C06 W->Y X->C02 X->C04 X->C05 X->C06 X->Y C00-C07 C00-X,0.00044612500000074107,0.0,0.00044612500000074107,,1,8,4,0,10,0,7,4,0.5695,0.875,0.6451032198593724,0.20080321285140565
c08_s01_cov100_seed00000006_xarm_nt4,c08_s01_cov100_seed00000006,fast_gate,8,1,4,6,X,Y,5,1,6,0.7,2,"C00,W",9,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C02->C06 C04->C07 W->Y X->C03 X->C05 X->Y C00-C02 C00-X,0.0006998749999986842,0.0,0.0006998749999986842,,1,6,4,0,10,0,5,3,0.5835,0.834,0.87392232673553,0.5724517906336088
c08_s01_cov100_seed00000007_xarm_nt4,c08_s01_cov100_seed00000007,fast_gate,8,1,4,7,X,Y,5,1,6,0.7,2,"C00,W",9,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C03->C04 C05->C06 W->Y X->C02 X->C03 X->C05 X->Y C00-C07 C00-X,0.00027637500000032844,0.0,0.00027637500000032844,,1,6,2,0,10,0,5,2,0.603,0.883,0.6027776798860888,0.0
c08_s01_cov100_seed00000008_xarm_nt4,c08_s01_cov100_seed00000008,fast_gate,8,1,4,8,X,Y,6,1,7,0.7272727272727273,2,"C00,W",10,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C04 C03->C05 C03->C06 C03->C07 C05->C07 W->Y X->C02 X->Y C00-C03 C00-X,0.00035274999999934664,0.0,0.00035274999999934664,,1,7,5,0,10,0,6,3,0.5235,0.8241666666666667,0.8537894231757136,0.6865714285714286
c08_s01_cov100_seed00000010_xarm_nt4,c08_s01_cov100_seed00000010,fast_gate,8,1,4,10,X,Y,6,2,7,0.75,2,"C00,W",10,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C05 C00->Y C02->C03 C02->C04 C04->C06 W->Y X->C05 X->Y C00-C07 C00-X C02-X,0.00046333300000078737,0.0,0.00046333300000078737,,1,7,3,0,10,0,6,3,0.5605,0.845,0.7713438250123033,0.6883333333333334
c08_s01_cov100_seed00000011_xarm_nt4,c08_s01_cov100_seed00000011,fast_gate,8,1,4,11,X,Y,8,1,8,0.75,2,"C00,W",11,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->C06 C00->C07 C00->Y C02->C04 C03->C06 W->Y X->Y C00-C02 C00-X,0.00036645899999854237,0.0,0.00036645899999854237,,1,8,4,0,10,0,8,4,0.2075,0.81625,0.9086931772649753,0.8555555555555556
c08_s01_cov100_seed00000012_xarm_nt4,c08_s01_cov100_seed00000012,fast_gate,8,1,4,12,X,Y,8,1,9,0.7692307692307693,2,"C00,W",12,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C05 C00->C06 C00->Y C04->C05 C04->C06 C06->C07 W->Y X->C02 X->C03 X->Y C00-C04 C00-X,0.0004889170000001997,0.0,0.0004889170000001997,,1,9,5,0,10,0,8,4,0.497,0.830625,0.7810430823596911,0.7007633943117814
c08_s01_cov100_seed00000014_xarm_nt4,c08_s01_cov100_seed00000014,fast_gate,8,1,4,14,X,Y,5,1,6,0.7,2,"C00,W",9,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C02->C03 C04->C05 C05->C07 W->Y X->C04 X->Y C00-C02 C00-X,0.00028958400000078655,0.0,0.00028958400000078655,,1,6,3,0,10,0,5,2,0.6165,0.857,0.8921118424409409,0.6194690265486725
c08_s01_cov100_seed00000015_xarm_nt4,c08_s01_cov100_seed00000015,fast_gate,8,1,4,15,X,Y,6,1,7,0.7272727272727273,2,"C00,W",10,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C04->C05 C04->C06 C04->C07 W->Y X->C02 X->Y C00-C04 C00-X,0.0003764999999997798,0.0,0.0003764999999997798,,1,7,5,0,10,0,6,3,0.496,0.7883333333333333,0.8110282989556398,0.7014983008958913
c08_s01_cov100_seed00000016_xarm_nt4,c08_s01_cov100_seed00000016,fast_gate,8,1,4,16,X,Y,6,1,7,0.7272727272727273,2,"C00,W",10,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C02->C03 C02->C05 C06->C07 W->Y X->C02 X->C03 X->C04 X->Y C00-C06 C00-X,0.00035279100000096264,0.0,0.00035279100000096264,,1,7,4,0,10,0,6,3,0.539,0.8325,0.6801175449986979,0.3037562851227447
c08_s01_cov100_seed00000018_xarm_nt4,c08_s01_cov100_seed00000018,fast_gate,8,1,4,18,X,Y,6,1,8,0.75,2,"C00,W",11,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->Y C03->C05 C03->C06 C03->C07 C05->C07 W->Y X->C02 X->C03 X->Y C00-C04 C00-X,0.00043787499999936585,0.0,0.00043787499999936585,,1,8,4,0,10,0,6,1,0.617,0.7125,0.7566264740292818,0.51425395256917
c08_s01_cov100_seed00000019_xarm_nt4,c08_s01_cov100_seed00000019,fast_gate,8,1,4,19,X,Y,7,1,7,0.7272727272727273,2,"C00,W",10,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C02->C03 C04->C06 C05->C07 W->Y X->C02 X->C03 X->Y C00-C04 C00-X,0.000353209000000021,0.0,0.000353209000000021,,1,7,4,0,10,0,7,3,0.5285,0.8721428571428571,0.868420146159483,0.6816939890710383
c08_s01_cov100_seed00000020_xarm_nt4,c08_s01_cov100_seed00000020,fast_gate,8,1,4,20,X,Y,6,2,7,0.75,2,"C00,W",10,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C06 C00->C07 C00->Y C02->C05 W->Y X->C02 X->C05 X->Y C00-C04 C00-X C03-X,0.00040483300000104805,0.0,0.00040483300000104805,,1,7,3,0,10,0,6,2,0.464,0.7525,0.8767474442040307,0.4320996561094678
c08_s01_cov100_seed00000021_xarm_nt4,c08_s01_cov100_seed00000021,fast_gate,8,1,4,21,X,Y,7,1,7,0.7272727272727273,2,"C00,W",10,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->C06 C00->Y C02->C03 C04->C07 W->Y X->C04 X->C06 X->Y C00-C02 C00-X,0.00036991699999688876,0.0,0.00036991699999688876,,1,7,4,0,10,0,7,3,0.503,0.8564285714285714,0.8324008012915577,0.658267716535433
c08_s01_cov100_seed00000022_xarm_nt4,c08_s01_cov100_seed00000022,fast_gate,8,1,4,22,X,Y,8,1,8,0.75,2,"C00,W",11,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C02 C00->C03 C00->C07 C00->Y C02->C04 C05->C06 W->Y X->C02 X->C03 X->Y C00-C05 C00-X,0.0004383750000016562,0.0,0.0004383750000016562,,1,8,5,0,10,0,8,4,0.4475,0.879375,0.8802105602493595,0.7840136054421769
c08_s02_cov100_seed00000000_xarm_nt4,c08_s02_cov100_seed00000000,fast_gate,8,2,4,0,X,Y,7,1,8,0.75,2,"C00,W",11,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C05 C00->Y C01->C03 C01->C04 C03->C06 C06->C07 W->Y X->C03 X->C04 X->Y C00-C01 C01-X,0.0004346250000004659,0.0,0.0004346250000004659,,1,8,4,0,10,0,7,3,0.609,0.8457142857142858,0.8347460674860055,0.763664596273292
c08_s02_cov100_seed00000001_xarm_nt4,c08_s02_cov100_seed00000001,fast_gate,8,2,4,1,X,Y,5,2,6,0.7272727272727273,2,"C00,W",9,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 C01->C04 C01->C07 C04->C05 C05->C06 W->Y X->Y C00-C01 C01-X C04-X,0.0003569999999974982,0.0,0.0003569999999974982,,1,6,2,0,10,0,5,2,0.483,0.777,0.8884111704909367,0.6080705009276438
c08_s02_cov100_seed00000002_xarm_nt4,c08_s02_cov100_seed00000002,fast_gate,8,2,4,2,X,Y,7,2,7,0.75,2,"C00,W",10,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->C07 C00->Y C01->C03 C01->C04 C06->C07 W->Y X->C05 X->Y C00-C01 C01-X C03-X,0.00045524999999813076,0.0,0.00045524999999813076,,1,7,3,0,10,0,7,3,0.441,0.8228571428571428,0.9161624649859944,0.5680837148463048
c08_s02_cov100_seed00000003_xarm_nt4,c08_s02_cov100_seed00000003,fast_gate,8,2,4,3,X,Y,7,3,7,0.7692307692307693,2,"C00,W",10,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->C07 C00->Y C01->C03 C03->C06 C04->C07 W->Y X->Y C00-C01 C01-X C03-X C04-C05,0.0004936250000007192,0.0,0.0004936250000007192,,1,7,3,0,10,0,7,3,0.464,0.825,0.9364917425160549,0.7500992063492063
c08_s02_cov100_seed00000004_xarm_nt4,c08_s02_cov100_seed00000004,fast_gate,8,2,4,4,X,Y,5,2,6,0.7272727272727273,2,"C00,W",9,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C03->C04 C04->C05 C04->C07 W->Y X->C03 X->Y C00-C01 C01-X C05-C07,0.00030962499999986903,0.0,0.00030962499999986903,,1,6,2,0,10,0,5,1,0.6875,0.824,0.9029387201169224,0.5068493150684932
c08_s02_cov100_seed00000005_xarm_nt4,c08_s02_cov100_seed00000005,fast_gate,8,2,4,5,X,Y,8,1,8,0.75,2,"C00,W",11,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C06 C01->C07 C03->C04 C03->C05 W->Y X->C03 X->C05 X->C07 X->Y C00-C01 C01-X,0.00039800000000056457,0.0,0.00039800000000056457,,1,8,4,0,10,0,8,3,0.4785,0.878125,0.8059266164190639,0.7183357879234168
c08_s02_cov100_seed00000006_xarm_nt4,c08_s02_cov100_seed00000006,fast_gate,8,2,4,6,X,Y,6,1,6,0.7,2,"C00,W",9,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 C03->C05 W->Y X->C04 X->C06 X->C07 X->Y C00-C01 C01-X,0.0002590829999995492,0.0,0.0002590829999995492,,1,6,2,0,10,0,6,4,0.5215,0.8933333333333333,0.7607830870489098,0.41597484276729557
c08_s02_cov100_seed00000007_xarm_nt4,c08_s02_cov100_seed00000007,fast_gate,8,2,4,7,X,Y,6,1,6,0.7,2,"C00,W",9,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C06 C04->C05 C06->C07 W->Y X->C03 X->C04 X->Y C00-C01 C01-X,0.0002582089999982884,0.0,0.0002582089999982884,,1,6,2,0,10,0,6,3,0.5675,0.8958333333333334,0.8101666570674119,0.4401206636500754
c08_s02_cov100_seed00000008_xarm_nt4,c08_s02_cov100_seed00000008,fast_gate,8,2,4,8,X,Y,6,1,6,0.7,2,"C00,W",9,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C04 C03->C05 C04->C06 C04->C07 W->Y X->C03 X->Y C00-C01 C01-X,0.0002695420000016213,0.0,0.0002695420000016213,,1,6,2,0,10,0,6,3,0.5665,0.9141666666666667,0.8006691801598645,0.5921052631578947
c08_s02_cov100_seed00000009_xarm_nt4,c08_s02_cov100_seed00000009,fast_gate,8,2,4,9,X,Y,5,1,7,0.7272727272727273,2,"C00,W",10,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->Y C01->C03 C03->C05 C05->C06 C06->C07 W->Y X->C03 X->Y C00-C01 C01-X,0.000331375000001799,0.0,0.000331375000001799,,1,7,3,0,10,0,5,1,0.653,0.74,0.8739511119867549,0.5566260987153483
c08_s02_cov100_seed00000010_xarm_nt4,c08_s02_cov100_seed00000010,fast_gate,8,2,4,10,X,Y,8,1,8,0.75,2,"C00,W",11,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C01->C03 C01->C06 C03->C04 W->Y X->C03 X->C05 X->C07 X->Y C00-C01 C01-X,0.00038424999999975284,0.0,0.00038424999999975284,,1,8,3,0,10,0,8,3,0.46,0.86625,0.8191596898158542,0.5543859649122806
c08_s02_cov100_seed00000011_xarm_nt4,c08_s02_cov100_seed00000011,fast_gate,8,2,4,11,X,Y,8,1,8,0.75,2,"C00,W",11,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C04 C00->C05 C00->C06 C00->C07 C00->Y C03->C05 C03->C07 W->Y X->Y C00-C01 C01-X,0.0003622920000019292,0.0,0.0003622920000019292,,1,8,4,0,10,0,8,5,0.294,0.853125,0.9324871810549588,0.7533333333333334
c08_s02_cov100_seed00000012_xarm_nt4,c08_s02_cov100_seed00000012,fast_gate,8,2,4,12,X,Y,8,1,8,0.75,2,"C00,W",11,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C04 C00->C05 C00->C07 C00->Y C01->C03 C01->C04 C01->C07 W->Y X->C06 X->Y C00-C01 C01-X,0.0002981670000004044,0.0,0.0002981670000004044,,1,8,2,0,10,0,8,5,0.426,0.84,0.8777965516461799,0.7269585253456221
c08_s02_cov100_seed00000013_xarm_nt4,c08_s02_cov100_seed00000013,fast_gate,8,2,4,13,X,Y,6,1,8,0.75,2,"C00,W",11,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C06 C03->C04 C03->C05 C04->C05 C04->C07 C05->C07 W->Y X->C03 X->Y C00-C01 C01-X,0.0003919589999981099,0.0,0.0003919589999981099,,1,8,3,0,10,0,6,1,0.6675,0.8208333333333333,0.8433796572597835,0.5028862012094557
c08_s02_cov100_seed00000014_xarm_nt4,c08_s02_cov100_seed00000014,fast_gate,8,2,4,14,X,Y,6,1,6,0.7,2,"C00,W",9,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C03 C00->C07 C00->Y C01->C05 C03->C04 C05->C06 W->Y X->Y C00-C01 C01-X,0.000257624999999706,0.0,0.000257624999999706,,1,6,2,0,10,0,6,4,0.512,0.865,0.9407721407822739,0.8863636363636364
c08_s02_cov100_seed00000015_xarm_nt4,c08_s02_cov100_seed00000015,fast_gate,8,2,4,15,X,Y,5,1,7,0.7272727272727273,2,"C00,W",10,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->C06 C00->Y C01->C05 C01->C06 C06->C07 W->Y X->C03 X->C04 X->Y C00-C01 C01-X,0.00029704199999969205,0.0,0.00029704199999969205,,1,7,2,0,10,0,5,2,0.504,0.762,0.7977782828122992,0.751280737704918
c08_s02_cov100_seed00000016_xarm_nt4,c08_s02_cov100_seed00000016,fast_gate,8,2,4,16,X,Y,8,1,8,0.75,2,"C00,W",11,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 C01->C04 C01->C06 C06->C07 W->Y X->C04 X->C05 X->C06 X->Y C00-C01 C01-X,0.000444542000003878,0.0,0.000444542000003878,,1,8,4,0,10,0,8,4,0.468,0.8925,0.785301304096034,0.6305463879721305
c08_s02_cov100_seed00000017_xarm_nt4,c08_s02_cov100_seed00000017,fast_gate,8,2,4,17,X,Y,7,2,7,0.75,2,"C00,W",10,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C03 C03->C04 C03->C05 W->Y X->C05 X->C06 X->C07 X->Y C00-C01 C01-X C03-X,0.00041154200000192986,0.0,0.00041154200000192986,,1,7,2,0,10,0,7,3,0.482,0.8942857142857142,0.67797002958364,0.2288135593220339
