instance_id,base_instance_id,arm,gate,component_size,separation,coverage,base_wrongness,n_tiers,seed,x,y,n_k,shd_truth,shd_cpdag,undirected_fraction,z_size,z_star,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac,AUC_abs,n_depths_evaluated,n_depths_all_contradictory
c10_s05_cov100_seed00000089_bw025,c10_s05_cov100_seed00000089,flip,fast_gate,10,5,1.0,0.25,,89,X,Y,9,4,9,0.75,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'C09'), ('C00', 'Y'), ('C01', 'C00'), ('C04', 'C07'), ('W', 'Y'), ('X', 'C06'), ('X', 'Y'))",0.0014805419999674996,0.033956165999995847,0.035436707999963346,,7,31,7,0,0.5666666666666667,4.666666666666667,9,3
c10_s05_cov100_seed00000104_bw025,c10_s05_cov100_seed00000104,flip,fast_gate,10,5,1.0,0.25,,104,X,Y,10,4,10,0.7692307692307693,2,"C00,W",True,5,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('C01', 'C00'), ('C01', 'C08'), ('C01', 'C09'), ('C04', 'C06'), ('C04', 'C07'), ('W', 'Y'), ('X', 'Y'))",0.007938916999989942,0.04057283400004508,0.04851175100003502,,32,143,32,0,0.4,4.0,10,5
c10_s05_cov100_seed00000140_bw025,c10_s05_cov100_seed00000140,flip,fast_gate,10,5,1.0,0.25,,140,X,Y,9,4,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C01->C08 C02->C01 C02->C09 C03->C06 C04->C07 W->Y X->Y C02-C03 C03-C04 C04-X,0.003041915999972389,0.0,0.003041915999972389,,8,61,19,0,1.0,3.0,9,6
c10_s09_cov050_seed00000000_bw000,c10_s09_cov050_seed00000000,flip,fast_gate,10,9,0.5,0.0,,0,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0008290420000207632,0.028561791000015546,0.02939083300003631,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000001_bw000,c10_s09_cov050_seed00000001,flip,fast_gate,10,9,0.5,0.0,,1,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006719579999980851,0.028965083999992203,0.029637041999990288,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000002_bw000,c10_s09_cov050_seed00000002,flip,fast_gate,10,9,0.5,0.0,,2,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006477080000308888,0.02866883299998335,0.02931654100001424,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000003_bw000,c10_s09_cov050_seed00000003,flip,fast_gate,10,9,0.5,0.0,,3,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006825830000138922,0.028590541999960806,0.029273124999974698,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000004_bw000,c10_s09_cov050_seed00000004,flip,fast_gate,10,9,0.5,0.0,,4,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006721660000152951,0.02828562500002363,0.028957791000038924,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000005_bw000,c10_s09_cov050_seed00000005,flip,fast_gate,10,9,0.5,0.0,,5,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0007372079999754533,0.02778337500001271,0.028520582999988164,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000006_bw000,c10_s09_cov050_seed00000006,flip,fast_gate,10,9,0.5,0.0,,6,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006497500000364198,0.028078999999991083,0.028728750000027503,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000007_bw000,c10_s09_cov050_seed00000007,flip,fast_gate,10,9,0.5,0.0,,7,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006913330000202222,0.028290540999989844,0.028981874000010066,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000008_bw000,c10_s09_cov050_seed00000008,flip,fast_gate,10,9,0.5,0.0,,8,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006892079999829548,0.02841787500000237,0.029107082999985323,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000009_bw000,c10_s09_cov050_seed00000009,flip,fast_gate,10,9,0.5,0.0,,9,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.000719750000030217,0.029797999999971125,0.030517750000001342,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000010_bw000,c10_s09_cov050_seed00000010,flip,fast_gate,10,9,0.5,0.0,,10,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0007305830000063906,0.02954041599997481,0.030270998999981202,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000011_bw000,c10_s09_cov050_seed00000011,flip,fast_gate,10,9,0.5,0.0,,11,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0007179579999956331,0.0299537920000148,0.030671750000010434,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000012_bw000,c10_s09_cov050_seed00000012,flip,fast_gate,10,9,0.5,0.0,,12,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.000688208000042323,0.02855299999998806,0.029241208000030383,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000013_bw000,c10_s09_cov050_seed00000013,flip,fast_gate,10,9,0.5,0.0,,13,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.000702708000005714,0.02964324999999235,0.030345957999998063,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000014_bw000,c10_s09_cov050_seed00000014,flip,fast_gate,10,9,0.5,0.0,,14,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.000769958000034876,0.028157542000030844,0.02892750000006572,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000015_bw000,c10_s09_cov050_seed00000015,flip,fast_gate,10,9,0.5,0.0,,15,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0008291249999956563,0.02857145899997704,0.029400583999972696,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000016_bw000,c10_s09_cov050_seed00000016,flip,fast_gate,10,9,0.5,0.0,,16,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006594999999833817,0.02805287500001441,0.028712374999997792,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000017_bw000,c10_s09_cov050_seed00000017,flip,fast_gate,10,9,0.5,0.0,,17,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0007902500000227519,0.029681167000035202,0.030471417000057954,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000018_bw000,c10_s09_cov050_seed00000018,flip,fast_gate,10,9,0.5,0.0,,18,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006809999999859428,0.029804209000019455,0.030485209000005398,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000019_bw000,c10_s09_cov050_seed00000019,flip,fast_gate,10,9,0.5,0.0,,19,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006672499999922366,0.02949566600000253,0.030162915999994766,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000000_bw010,c10_s09_cov050_seed00000000,flip,fast_gate,10,9,0.5,0.1,,0,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006722079999690322,0.02819766699997217,0.028869874999941203,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000001_bw010,c10_s09_cov050_seed00000001,flip,fast_gate,10,9,0.5,0.1,,1,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0007148330000177339,0.03059691699996847,0.031311749999986205,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000002_bw010,c10_s09_cov050_seed00000002,flip,fast_gate,10,9,0.5,0.1,,2,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006935000000112268,0.028677249999986998,0.029370749999998225,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000003_bw010,c10_s09_cov050_seed00000003,flip,fast_gate,10,9,0.5,0.1,,3,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006708749999688735,0.02955354100004115,0.030224416000010024,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000004_bw010,c10_s09_cov050_seed00000004,flip,fast_gate,10,9,0.5,0.1,,4,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006888749999802712,0.02889195800003108,0.029580833000011353,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000005_bw010,c10_s09_cov050_seed00000005,flip,fast_gate,10,9,0.5,0.1,,5,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0007849579999970047,0.029187750000005508,0.029972708000002513,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000006_bw010,c10_s09_cov050_seed00000006,flip,fast_gate,10,9,0.5,0.1,,6,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006732919999876685,0.028748167000003377,0.029421458999991046,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000007_bw010,c10_s09_cov050_seed00000007,flip,fast_gate,10,9,0.5,0.1,,7,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0007325420000370286,0.030670083000018167,0.031402625000055195,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000008_bw010,c10_s09_cov050_seed00000008,flip,fast_gate,10,9,0.5,0.1,,8,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0007041250000270338,0.028563332999965496,0.02926745799999253,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000009_bw010,c10_s09_cov050_seed00000009,flip,fast_gate,10,9,0.5,0.1,,9,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0007155420000231061,0.03167579199998727,0.032391334000010374,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000010_bw010,c10_s09_cov050_seed00000010,flip,fast_gate,10,9,0.5,0.1,,10,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0007176249999929496,0.029535707999968963,0.030253332999961913,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000011_bw010,c10_s09_cov050_seed00000011,flip,fast_gate,10,9,0.5,0.1,,11,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006900829999949565,0.02940333300000475,0.030093415999999706,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000012_bw010,c10_s09_cov050_seed00000012,flip,fast_gate,10,9,0.5,0.1,,12,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006834579999690504,0.029175582999982907,0.029859040999951958,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000013_bw010,c10_s09_cov050_seed00000013,flip,fast_gate,10,9,0.5,0.1,,13,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0007204999999999018,0.030665541000018948,0.03138604100001885,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000014_bw010,c10_s09_cov050_seed00000014,flip,fast_gate,10,9,0.5,0.1,,14,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006963339999970231,0.030037875000004988,0.03073420900000201,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000015_bw010,c10_s09_cov050_seed00000015,flip,fast_gate,10,9,0.5,0.1,,15,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006530840000209537,0.029065709000008155,0.02971879300002911,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000016_bw010,c10_s09_cov050_seed00000016,flip,fast_gate,10,9,0.5,0.1,,16,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.00063566700004003,0.029554999999959364,0.030190666999999394,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000017_bw010,c10_s09_cov050_seed00000017,flip,fast_gate,10,9,0.5,0.1,,17,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006975829999760208,0.03129770799995413,0.03199529099993015,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000018_bw010,c10_s09_cov050_seed00000018,flip,fast_gate,10,9,0.5,0.1,,18,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.0006424160000051415,0.0288700419999941,0.029512457999999242,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000019_bw010,c10_s09_cov050_seed00000019,flip,fast_gate,10,9,0.5,0.1,,19,X,Y,4,5,4,0.75,2,"C00,W",True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)","(('C00', 'Y'), ('W', 'Y'), ('X', 'Y'))",0.000673332999951981,0.029198917000030633,0.029872249999982614,,4,9,4,0,0.8,3.0,4,0
c10_s09_cov050_seed00000002_bw025,c10_s09_cov050_seed00000002,flip,fast_gate,10,9,0.5,0.25,,2,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.00149487499999168,0.0,0.00149487499999168,,4,32,7,0,0.6,2.0,4,1
c10_s09_cov050_seed00000003_bw025,c10_s09_cov050_seed00000003,flip,fast_gate,10,9,0.5,0.25,,3,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0014029999999820575,0.0,0.0014029999999820575,,4,32,7,0,0.6,2.0,4,1
c10_s09_cov050_seed00000006_bw025,c10_s09_cov050_seed00000006,flip,fast_gate,10,9,0.5,0.25,,6,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.001381999999978234,0.0,0.001381999999978234,,4,32,7,0,0.6,2.0,4,1
c10_s09_cov050_seed00000007_bw025,c10_s09_cov050_seed00000007,flip,fast_gate,10,9,0.5,0.25,,7,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0016786250000109249,0.0,0.0016786250000109249,,4,32,7,0,0.6,2.0,4,1
c10_s09_cov050_seed00000013_bw025,c10_s09_cov050_seed00000013,flip,fast_gate,10,9,0.5,0.25,,13,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0012742499999944812,0.0,0.0012742499999944812,,4,32,7,0,0.6,2.0,4,1
c10_s09_cov050_seed00000018_bw025,c10_s09_cov050_seed00000018,flip,fast_gate,10,9,0.5,0.25,,18,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0013515420000089762,0.0,0.0013515420000089762,,4,32,7,0,0.6,2.0,4,1
c10_s09_cov050_seed00000019_bw025,c10_s09_cov050_seed00000019,flip,fast_gate,10,9,0.5,0.25,,19,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0013586669999767764,0.0,0.0013586669999767764,,4,32,7,0,0.6,2.0,4,1
c10_s09_cov050_seed00000020_bw025,c10_s09_cov050_seed00000020,flip,fast_gate,10,9,0.5,0.25,,20,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0013219169999842961,0.0,0.0013219169999842961,,4,32,7,0,0.6,2.0,4,1
c10_s09_cov050_seed00000021_bw025,c10_s09_cov050_seed00000021,flip,fast_gate,10,9,0.5,0.25,,21,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0014772499999935462,0.0,0.0014772499999935462,,4,32,7,0,0.6,2.0,4,1
c10_s09_cov050_seed00000023_bw025,c10_s09_cov050_seed00000023,flip,fast_gate,10,9,0.5,0.25,,23,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0013339999999857355,0.0,0.0013339999999857355,,4,32,7,0,0.6,2.0,4,1
c10_s09_cov050_seed00000025_bw025,c10_s09_cov050_seed00000025,flip,fast_gate,10,9,0.5,0.25,,25,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.001553874999956406,0.0,0.001553874999956406,,4,32,7,0,0.6,2.0,4,1
c10_s09_cov050_seed00000027_bw025,c10_s09_cov050_seed00000027,flip,fast_gate,10,9,0.5,0.25,,27,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0013554159999671356,0.0,0.0013554159999671356,,4,32,7,0,0.6,2.0,4,1
c10_s09_cov050_seed00000031_bw025,c10_s09_cov050_seed00000031,flip,fast_gate,10,9,0.5,0.25,,31,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0013072499999680076,0.0,0.0013072499999680076,,4,32,7,0,0.6,2.0,4,1
c10_s09_cov050_seed00000040_bw025,c10_s09_cov050_seed00000040,flip,fast_gate,10,9,0.5,0.25,,40,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0012581670000031409,0.0,0.0012581670000031409,,4,32,7,0,0.6,2.0,4,1
c10_s09_cov050_seed00000041_bw025,c10_s09_cov050_seed00000041,flip,fast_gate,10,9,0.5,0.25,,41,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0013150000000337059,0.0,0.0013150000000337059,,4,32,7,0,0.6,2.0,4,1
c10_s09_cov050_seed00000042_bw025,c10_s09_cov050_seed00000042,flip,fast_gate,10,9,0.5,0.25,,42,X,Y,4,12,9,0.75,2,"C00,W",True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (hence Anti-Exchange Case B, verified not proved)",C00->Y C01->C00 C02->C01 C03->C02 C04->C03 C05->C04 C06->C05 W->Y X->Y C06-C07 C07-C08 C08-X,0.0013631659999759904,0.0,0.0013631659999759904,,4,32,7,0,0.6,2.0,4,1
