instance_id,base_instance_id,arm,gate,component_size,separation,separation_status,coverage,base_wrongness,n_tiers,seed,x,y,n_k,shd_truth,shd_cpdag,k_g0,undirected_fraction,z_size,z_star,phi_1,phi_1_n_broken,phi_1_n_inconsistent,r_claim,r_claim_censored,r_claim_cap,s0_ok,r_val,r_status,r_method,r_oracle,r_exact,r_assumes,r_witness,r_search_seconds,r_ladder_seconds,r_total_seconds,wall_until_timeout_s,r_stat_elements_visited,r_stat_closures,r_stat_validity_checks,r_stat_extensions_enumerated,AUC_frac,AUC_abs,n_depths_evaluated,n_depths_all_contradictory,anchor,n_admissible_queries
u2_c10_seed00000013_xC06_tiered_nt3,u2_c10_seed00000013_xC06,tiered_unconfounded,fast_gate,10,4,measured,,,3,13,C06,Y,8,3,10,10,0.8125,2,"C00,W",0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C05 C03->C06 C04->C09 C05->C07 C05->C08 C06->C09 C06->Y C07->C08 W->Y C00-C01 C01-C02 C02-C03 C02-C04 C03-C04 C04-C06,0.00464141700649634,0.0,0.004950958013068885,,9,78,18,0,0.7433371802701829,5.940128559458587,11,4,C00,8
u2_c10_seed00000013_xC06_tiered_nt4,u2_c10_seed00000013_xC06,tiered_unconfounded,fast_gate,10,4,measured,,,4,13,C06,Y,9,2,11,11,0.8125,2,"C00,W",0.0,0,0,3,0,3,True,4,ok,e1_ladder,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)","(('C00', 'Y'), ('C01', 'C05'), ('C03', 'C04'), ('C03', 'C06'), ('C04', 'C09'), ('C05', 'C07'), ('C05', 'C08'), ('C06', 'C09'), ('C06', 'Y'), ('W', 'Y'))",0.005151958990609273,0.06504433299414814,0.07049199998436961,,20,103,20,0,0.8673131940523244,5.709495576886881,12,6,C00,8
u2_c10_seed00000014_xC06_tiered_nt3,u2_c10_seed00000014_xC06,tiered_unconfounded,fast_gate,10,1,measured,,,3,14,C06,Y,5,3,7,7,0.7692307692307693,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C04 C02->C03 C04->C05 C04->C09 C05->C07 C06->C08 C06->Y W->Y C00-C01 C00-C02 C00-C06 C05-C09,0.0004379169986350462,0.0,0.0007024590013315901,,1,7,4,0,0.6785115235473732,4.052505938150302,10,4,C00,9
u2_c10_seed00000014_xC06_tiered_nt4,u2_c10_seed00000014_xC06,tiered_unconfounded,fast_gate,10,1,measured,,,4,14,C06,Y,6,2,8,8,0.7692307692307693,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C02 C00->Y C01->C04 C02->C03 C04->C05 C04->C09 C05->C07 C06->C08 C06->Y W->Y C00-C01 C00-C06 C05-C09,0.0003591660060919821,0.0,0.0005736660095863044,,1,8,3,0,0.8689686753445199,4.462079570655709,9,4,C00,9
u2_c10_seed00000015_xC08_tiered_nt2,u2_c10_seed00000015_xC08,tiered_unconfounded,fast_gate,10,4,measured,,,2,15,C08,Y,5,4,6,6,0.7692307692307693,2,"C00,W",0.2,1,0,1,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C05 C00->Y C04->C05 C04->C06 C04->C07 C08->Y W->Y C00-C01 C00-C04 C00-C09 C01-C02 C02-C03 C03-C08,0.0017121249984484166,0.0,0.002031958007137291,,5,26,16,0,0.9666799820169402,4.811670227338069,9,4,C00,9
u2_c10_seed00000015_xC08_tiered_nt3,u2_c10_seed00000015_xC08,tiered_unconfounded,fast_gate,10,4,measured,,,3,15,C08,Y,7,2,8,8,0.7692307692307693,2,"C00,W",0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C05 C00->C09 C00->Y C04->C05 C04->C06 C04->C07 C08->Y W->Y C00-C01 C00-C04 C01-C02 C02-C03 C03-C08,0.006147667008917779,0.0,0.006423083003028296,,20,128,46,0,0.9953278573434428,4.97231563013908,9,4,C00,9
u2_c10_seed00000015_xC08_tiered_nt4,u2_c10_seed00000015_xC08,tiered_unconfounded,fast_gate,10,4,measured,,,4,15,C08,Y,8,1,9,9,0.7692307692307693,2,"C00,W",0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C04 C00->C05 C00->C09 C00->Y C04->C05 C04->C06 C04->C07 C08->Y W->Y C00-C01 C01-C02 C02-C03 C03-C08,0.0027813749911729246,0.0,0.0030406249861698598,,10,76,26,0,0.999822852081488,3.9966130119295817,10,6,C00,9
u2_c10_seed00000016_xC07_tiered_nt2,u2_c10_seed00000016_xC07,tiered_unconfounded,fast_gate,10,2,measured,,,2,16,C07,Y,8,4,8,8,0.8,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C08 C00->C09 C00->Y C01->C03 C02->C03 C02->C05 C06->C08 C06->C09 C07->Y W->Y C00-C01 C00-C06 C01-C02 C01-C04 C06-C07,0.0010001250047935173,0.0,0.001686041010543704,,1,8,4,0,0.9455820940639945,5.418058247552935,8,2,C00,9
u2_c10_seed00000016_xC07_tiered_nt3,u2_c10_seed00000016_xC07,tiered_unconfounded,fast_gate,10,2,measured,,,3,16,C07,Y,10,2,10,10,0.8,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C08 C00->C09 C00->Y C01->C02 C01->C03 C01->C04 C02->C03 C02->C05 C06->C08 C06->C09 C07->Y W->Y C00-C01 C00-C06 C06-C07,0.00047487500705756247,0.0,0.0008034580096136779,,1,10,4,0,0.9886973044422414,3.789823106380283,11,7,C00,9
u2_c10_seed00000016_xC07_tiered_nt4,u2_c10_seed00000016_xC07,tiered_unconfounded,fast_gate,10,2,measured,,,4,16,C07,Y,11,1,11,11,0.8,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C08 C00->C09 C00->Y C01->C02 C01->C03 C01->C04 C02->C03 C02->C05 C06->C08 C06->C09 C07->Y W->Y C00-C01 C00-C06 C06-C07,0.002770375009276904,0.0,0.003066167002543807,,7,71,28,0,0.9987932956104253,3.9798861382549475,10,6,C00,9
u2_c10_seed00000017_xC06_tiered_nt2,u2_c10_seed00000017_xC06,tiered_unconfounded,fast_gate,10,3,measured,,,2,17,C06,Y,4,7,6,6,0.8125,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C02->C03 C02->C04 C02->C07 C03->C09 C04->C09 C06->Y W->Y C00-C01 C00-C02 C00-C08 C01-C02 C01-C05 C01-C08 C03-C04 C05-C06,0.0005824160034535453,0.0,0.0010363740002503619,,1,6,2,0,0.8632779286831133,6.195022106960477,11,4,C00,4
u2_c10_seed00000017_xC06_tiered_nt3,u2_c10_seed00000017_xC06,tiered_unconfounded,fast_gate,10,3,measured,,,3,17,C06,Y,8,3,10,10,0.8125,2,"C00,W",0.125,1,0,1,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C08 C00->Y C01->C08 C02->C03 C02->C04 C02->C07 C03->C04 C03->C09 C04->C09 C06->Y W->Y C00-C01 C00-C02 C01-C02 C01-C05 C05-C06,0.0032763749914010987,0.0,0.003671208003652282,,6,55,24,0,0.9893887693232287,5.903806310446294,11,5,C00,4
u2_c10_seed00000017_xC06_tiered_nt4,u2_c10_seed00000017_xC06,tiered_unconfounded,fast_gate,10,3,measured,,,4,17,C06,Y,11,1,12,12,0.8125,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C02 C00->C08 C00->Y C01->C02 C01->C08 C02->C03 C02->C04 C02->C07 C03->C04 C03->C09 C04->C09 C06->Y W->Y C00-C01 C01-C05 C05-C06,0.0021257080079521984,0.0,0.002486583005520515,,4,45,17,0,0.9748763265360079,4.898209201931823,12,7,C00,4
u2_c10_seed00000018_xC04_tiered_nt4,u2_c10_seed00000018_xC04,tiered_unconfounded,fast_gate,10,1,measured,,,4,18,C04,Y,10,1,10,10,0.7857142857142857,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->Y C01->C02 C01->C03 C03->C05 C03->C06 C03->C07 C03->C08 C04->Y C05->C07 C05->C09 W->Y C00-C01 C00-C04,0.0003958750021411106,0.0,0.000728083003195934,,1,10,5,0,0.9730184820098625,5.661634176561971,9,3,C00,3
u2_c10_seed00000019_xC04_tiered_nt4,u2_c10_seed00000019_xC04,tiered_unconfounded,fast_gate,10,1,measured,,,4,19,C04,Y,9,1,9,9,0.7692307692307693,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C05 C00->Y C01->C02 C01->C03 C02->C03 C02->C08 C04->C06 C04->Y C05->C07 C06->C09 W->Y C00-C01 C00-C04,0.00038174999644979835,0.0,0.0006337920058285818,,1,9,5,0,0.9094733656174334,2.731621726040531,9,6,C00,9
u2_c10_seed00000020_xC07_tiered_nt3,u2_c10_seed00000020_xC07,tiered_unconfounded,fast_gate,10,1,measured,,,3,20,C07,Y,10,2,10,10,0.8,2,"C00,W",0.1,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->C06 C00->C09 C00->Y C01->C02 C01->C03 C01->C05 C02->C05 C04->C09 C07->C08 C07->Y W->Y C00-C01 C00-C04 C00-C07,0.0005380829970818013,0.0,0.0008622919995104894,,1,10,7,0,0.877153494104765,4.372878793223911,10,5,C00,9
u2_c10_seed00000020_xC07_tiered_nt4,u2_c10_seed00000020_xC07,tiered_unconfounded,fast_gate,10,1,measured,,,4,20,C07,Y,11,1,11,11,0.8,2,"C00,W",0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->C04 C00->C06 C00->C09 C00->Y C01->C02 C01->C03 C01->C05 C02->C05 C04->C09 C07->C08 C07->Y W->Y C00-C01 C00-C07,0.00042549999488983303,0.0,0.0007128329889383167,,1,11,6,0,0.878037447257384,3.530991532464947,12,8,C00,9
u2_c10_seed00000021_xC07_tiered_nt2,u2_c10_seed00000021_xC07,tiered_unconfounded,fast_gate,10,3,measured,,,2,21,C07,Y,3,5,6,6,0.7857142857142857,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C06 C00->Y C01->C06 C04->C08 C06->C09 C07->Y W->Y C00-C01 C00-C02 C00-C05 C01-C04 C02-C03 C04-C07 C07-C08,0.002798875008011237,0.0,0.003356208006152883,,3,16,8,0,0.9315481618722268,5.4520829975332985,10,4,C00,9
u2_c10_seed00000021_xC07_tiered_nt3,u2_c10_seed00000021_xC07,tiered_unconfounded,fast_gate,10,3,measured,,,3,21,C07,Y,8,3,8,8,0.7857142857142857,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C05 C00->C06 C00->Y C01->C06 C02->C03 C04->C08 C06->C09 C07->Y W->Y C00-C01 C00-C02 C01-C04 C04-C07 C07-C08,0.00212170799204614,0.0,0.002396915981080383,,4,29,15,0,0.9881146541239831,4.911982431112188,9,4,C00,9
u2_c10_seed00000021_xC07_tiered_nt4,u2_c10_seed00000021_xC07,tiered_unconfounded,fast_gate,10,3,measured,,,4,21,C07,Y,8,1,10,10,0.7857142857142857,2,"C00,W",0.125,1,0,1,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C02 C00->C05 C00->C06 C00->Y C01->C06 C02->C03 C04->C08 C06->C09 C07->C08 C07->Y W->Y C00-C01 C01-C04 C04-C07,0.0016435419966001064,0.0,0.0018934999970952049,,4,37,17,0,0.9991691842900302,5.981641591644021,11,5,C00,9
u2_c10_seed00000023_xC02_tiered_nt4,u2_c10_seed00000023_xC02,tiered_unconfounded,fast_gate,10,1,measured,,,4,23,C02,Y,11,1,11,11,0.8,2,"C00,W",0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->C05 C00->C06 C00->C07 C00->C09 C00->Y C02->C03 C02->C04 C02->C06 C02->Y C05->C08 C06->C09 W->Y C00-C01 C00-C02,0.0004979590012226254,0.0,0.0007975839980645105,,1,11,6,0,0.2087883597883598,2.9948603420696442,12,7,C00,9
u2_c10_seed00000024_xC05_tiered_nt2,u2_c10_seed00000024_xC05,tiered_unconfounded,fast_gate,10,2,measured,,,2,24,C05,Y,4,4,6,6,0.7692307692307693,2,"C00,W",0.25,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C06 C00->Y C03->C06 C03->C08 C05->Y C06->C07 C07->C09 W->Y C00-C01 C00-C02 C00-C03 C00-C04 C02-C05,0.0005427919968497008,0.0,0.0008554999949410558,,1,6,4,0,0.8152477708008166,5.966905129493783,9,2,C00,6
u2_c10_seed00000024_xC05_tiered_nt3,u2_c10_seed00000024_xC05,tiered_unconfounded,fast_gate,10,2,measured,,,3,24,C05,Y,6,3,7,7,0.7692307692307693,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->C04 C00->C06 C00->Y C03->C08 C05->Y C06->C07 C07->C09 W->Y C00-C01 C00-C02 C02-C05 C03-C06,0.00036366601125337183,0.0,0.0006328320159809664,,1,7,2,0,0.9321017608455204,5.523300394160076,9,3,C00,6
u2_c10_seed00000024_xC05_tiered_nt4,u2_c10_seed00000024_xC05,tiered_unconfounded,fast_gate,10,2,measured,,,4,24,C05,Y,8,1,9,9,0.7692307692307693,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->C04 C00->C06 C00->Y C03->C06 C03->C08 C05->Y C06->C07 C07->C09 W->Y C00-C01 C00-C02 C02-C05,0.0019642080005723983,0.0,0.002207792000262998,,5,41,15,0,0.9664376533263702,3.9164016384801927,9,5,C00,6
u2_c10_seed00000025_xC03_tiered_nt2,u2_c10_seed00000025_xC03,tiered_unconfounded,fast_gate,10,1,measured,,,2,25,C03,Y,7,5,8,8,0.8125,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C04 C01->C08 C02->C03 C02->C04 C02->C06 C02->C09 C03->C06 C03->Y W->Y C00-C01 C00-C02 C00-C03 C00-C05 C01-C02 C01-C07,0.0010206250008195639,0.0,0.0014681669999845326,,1,8,7,0,0.38473666697831105,3.4897046546596706,10,4,C00,5
u2_c10_seed00000025_xC03_tiered_nt3,u2_c10_seed00000025_xC03,tiered_unconfounded,fast_gate,10,1,measured,,,3,25,C03,Y,10,2,11,11,0.8125,2,"C00,W",0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C02 C00->Y C01->C04 C01->C07 C01->C08 C02->C04 C02->C06 C02->C09 C03->C06 C03->Y W->Y C00-C01 C00-C03 C00-C05 C01-C02 C02-C03,0.0063630000076955184,0.0,0.006735875009326264,,11,105,22,0,0.9654773534231017,5.627192761969393,12,6,C00,5
u2_c10_seed00000025_xC03_tiered_nt4,u2_c10_seed00000025_xC03,tiered_unconfounded,fast_gate,10,1,measured,,,4,25,C03,Y,12,1,12,12,0.8125,2,"C00,W",0.0,0,0,3,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C02 C00->C05 C00->Y C01->C04 C01->C07 C01->C08 C02->C04 C02->C06 C02->C09 C03->C06 C03->Y W->Y C00-C01 C00-C03 C01-C02 C02-C03,0.0069412500015459955,0.0,0.007301334015210159,,14,147,33,0,0.986,4.848109982660391,11,6,C00,5
u2_c10_seed00000026_xC09_tiered_nt4,u2_c10_seed00000026_xC09,tiered_unconfounded,fast_gate,10,1,measured,,,4,26,C09,Y,11,1,12,12,0.8125,2,"C00,W",0.09090909090909091,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C02 C00->C03 C00->Y C01->C02 C01->C03 C01->C06 C02->C04 C02->C05 C03->C06 C03->C07 C04->C08 C06->C07 C09->Y W->Y C00-C01 C00-C09,0.00046929100062698126,0.0,0.0009074999979929999,,1,12,4,0,0.9845010852676749,4.78600570687915,12,7,C00,8
u2_c10_seed00000027_xC02_tiered_nt4,u2_c10_seed00000027_xC02,tiered_unconfounded,fast_gate,10,1,measured,,,4,27,C02,Y,8,2,10,10,0.8,2,"C00,W",0.125,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->C07 C00->Y C01->C05 C02->C04 C02->C06 C02->Y C03->C07 C04->C06 C05->C09 C07->C08 W->Y C00-C01 C00-C02 C02-C03,0.0006532090046675876,0.0,0.0009164170041913167,,1,10,6,0,0.6741456061082516,5.020505997411422,11,4,C00,9
u2_c10_seed00000028_xC07_tiered_nt2,u2_c10_seed00000028_xC07,tiered_unconfounded,fast_gate,10,4,measured,,,2,28,C07,Y,3,4,6,6,0.7692307692307693,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C02->C04 C03->C04 C06->C08 C07->C09 C07->Y W->Y C00-C01 C00-C05 C01-C02 C02-C03 C02-C06 C06-C07,0.0011620419973041862,0.0,0.0014667919895146042,,3,16,8,0,0.8564993547333855,4.726726310238332,10,4,C00,9
u2_c10_seed00000028_xC07_tiered_nt3,u2_c10_seed00000028_xC07,tiered_unconfounded,fast_gate,10,4,measured,,,3,28,C07,Y,3,3,7,7,0.7692307692307693,2,"C00,W",0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C02->C03 C02->C04 C06->C08 C07->C09 C07->Y W->Y C00-C01 C00-C05 C01-C02 C02-C06 C03-C04 C06-C07,0.0011223339970456436,0.0,0.001371667007333599,,3,18,7,0,0.9946324608819681,7.862593827444015,10,2,C00,9
u2_c10_seed00000028_xC07_tiered_nt4,u2_c10_seed00000028_xC07,tiered_unconfounded,fast_gate,10,4,measured,,,4,28,C07,Y,7,1,9,9,0.7692307692307693,2,"C00,W",0.0,0,0,2,0,3,True,3,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C05 C00->Y C02->C03 C02->C04 C03->C04 C06->C08 C07->C09 C07->Y W->Y C00-C01 C01-C02 C02-C06 C06-C07,0.002144665995729156,0.0,0.0023747910017846152,,7,54,15,0,0.998158874059151,4.9861561538545764,10,5,C00,9
u2_c10_seed00000030_xC06_tiered_nt2,u2_c10_seed00000030_xC06,tiered_unconfounded,fast_gate,10,1,measured,,,2,30,C06,Y,7,5,7,7,0.8,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C08 C00->Y C01->C07 C02->C04 C03->C08 C05->C06 C05->C09 C06->Y W->Y C00-C01 C00-C02 C00-C03 C00-C05 C00-C06 C02-C03,0.000832874997286126,0.0,0.0011700420000124723,,1,7,8,0,0.4559764020058683,3.783860808437874,8,1,C00,9
u2_c10_seed00000030_xC06_tiered_nt3,u2_c10_seed00000030_xC06,tiered_unconfounded,fast_gate,10,1,measured,,,3,30,C06,Y,9,3,9,9,0.8,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->C05 C00->C08 C00->Y C01->C07 C02->C03 C02->C04 C03->C08 C05->C09 C06->Y W->Y C00-C01 C00-C02 C00-C06 C05-C06,0.0010262919968226925,0.0,0.001321750009083189,,1,9,5,0,0.39453463782779385,4.1144744550405585,10,4,C00,9
u2_c10_seed00000030_xC06_tiered_nt4,u2_c10_seed00000030_xC06,tiered_unconfounded,fast_gate,10,1,measured,,,4,30,C06,Y,10,2,10,10,0.8,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C02 C00->C03 C00->C05 C00->C08 C00->Y C01->C07 C02->C04 C03->C08 C05->C09 C06->Y W->Y C00-C01 C00-C06 C02-C03 C05-C06,0.0009615409944672137,0.0,0.0012373329955153167,,2,19,10,0,0.6562416724146888,3.954693419915861,11,6,C00,9
u2_c10_seed00000031_xC02_tiered_nt3,u2_c10_seed00000031_xC02,tiered_unconfounded,fast_gate,10,1,measured,,,3,31,C02,Y,6,2,10,10,0.8,2,"C00,W",0.16666666666666666,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C05 C00->C06 C00->Y C01->C02 C02->C03 C02->C05 C02->C08 C02->Y C05->C06 C05->C09 C06->C07 W->Y C00-C01 C00-C02 C00-C04,0.0005845000123372301,0.0,0.0008532500069122761,,1,10,3,0,0.5781674317398001,4.335628508390218,12,4,C00,9
u2_c10_seed00000031_xC02_tiered_nt4,u2_c10_seed00000031_xC02,tiered_unconfounded,fast_gate,10,1,measured,,,4,31,C02,Y,9,1,11,11,0.8,2,"C00,W",0.1111111111111111,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C04 C00->C05 C00->C06 C00->Y C01->C02 C02->C03 C02->C05 C02->C08 C02->Y C05->C06 C05->C09 C06->C07 W->Y C00-C01 C00-C02,0.0004897500039078295,0.0,0.0007234170043375343,,1,11,4,0,0.6504235070193685,4.084905094019883,11,5,C00,9
u2_c10_seed00000032_xC05_tiered_nt2,u2_c10_seed00000032_xC05,tiered_unconfounded,fast_gate,10,2,measured,,,2,32,C05,Y,3,4,5,5,0.75,2,"C00,W",0.3333333333333333,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C04->C06 C04->C09 C05->Y C06->C07 C07->C08 W->Y C00-C01 C00-C03 C01-C02 C01-C04 C01-C05,0.0008318329928442836,0.0,0.001126332994317636,,1,5,4,0,0.7528349491944621,2.993816886631401,8,4,C00,9
u2_c10_seed00000032_xC05_tiered_nt3,u2_c10_seed00000032_xC05,tiered_unconfounded,fast_gate,10,2,measured,,,3,32,C05,Y,5,2,7,7,0.75,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C02 C01->C04 C04->C06 C04->C09 C05->Y C06->C07 C07->C08 W->Y C00-C01 C00-C03 C01-C05,0.0003234999894630164,0.0,0.0005567499902099371,,1,7,2,0,0.8224002115530556,4.241333130859166,9,4,C00,9
u2_c10_seed00000032_xC05_tiered_nt4,u2_c10_seed00000032_xC05,tiered_unconfounded,fast_gate,10,2,measured,,,4,32,C05,Y,7,1,8,8,0.75,2,"C00,W",0.14285714285714285,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->C03 C00->Y C01->C02 C01->C04 C04->C06 C04->C09 C05->Y C06->C07 C07->C08 W->Y C00-C01 C01-C05,0.0002507919998606667,0.0,0.0004548330034594983,,1,8,2,0,0.9346741205344969,2.81390011795004,9,6,C00,9
u2_c10_seed00000033_xC08_tiered_nt2,u2_c10_seed00000033_xC08,tiered_unconfounded,fast_gate,10,2,measured,,,2,33,C08,Y,5,5,7,7,0.8,2,"C00,W",0.2,1,0,1,0,3,True,1,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C05 C01->C09 C04->C08 C04->C09 C05->C06 C05->C07 C08->Y W->Y C00-C01 C01-C02 C01-C03 C01-C04 C01-C08 C06-C07,0.0008731249981792644,0.0,0.0012648749980144203,,1,7,5,0,0.7501633293515333,5.135095096191557,11,3,C00,9
u2_c10_seed00000033_xC08_tiered_nt3,u2_c10_seed00000033_xC08,tiered_unconfounded,fast_gate,10,2,measured,,,3,33,C08,Y,9,2,10,10,0.8,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C03 C01->C04 C01->C05 C01->C09 C04->C09 C05->C06 C05->C07 C06->C07 C08->Y W->Y C00-C01 C01-C02 C01-C08 C04-C08,0.002247209005872719,0.0,0.002570209006080404,,4,37,18,0,0.7856825348531895,4.957698168886798,12,6,C00,9
u2_c10_seed00000033_xC08_tiered_nt4,u2_c10_seed00000033_xC08,tiered_unconfounded,fast_gate,10,2,measured,,,4,33,C08,Y,10,1,11,11,0.8,2,"C00,W",0.0,0,0,2,0,3,True,2,ok,local_up_fast,mpdag_criterion,True,"Conjecture 2 (proved: Anti-Exchange Case B, THEOREMS.md section 4)",C00->Y C01->C02 C01->C03 C01->C04 C01->C05 C01->C09 C04->C09 C05->C06 C05->C07 C06->C07 C08->Y W->Y C00-C01 C01-C08 C04-C08,0.0017124580044765025,0.0,0.0022369579965015873,,4,41,21,0,0.3179660458372209,4.1714069093461275,12,6,C00,9
